filename,si_sdr_noisy,si_sdr_denoised,improvement
p257_188.wav,16.2219,20.0806,+3.8587
p257_189.wav,10.7115,17.3076,+6.5961
p257_190.wav,6.4634,12.7972,+6.3337
p257_191.wav,1.6102,12.7474,+11.1372
p257_192.wav,14.2861,18.1975,+3.9114
p257_193.wav,11.6166,18.2234,+6.6068
p257_194.wav,7.0117,14.8792,+7.8675
p257_195.wav,0.3902,12.3015,+11.9113
p257_196.wav,16.5086,23.2652,+6.7565
p257_197.wav,10.4532,18.3117,+7.8585
p257_198.wav,6.4434,18.3328,+11.8894
p257_199.wav,-3.1235,17.6507,+20.7742
p257_200.wav,15.6428,21.0023,+5.3594
p257_201.wav,9.8698,19.3657,+9.4959
p257_202.wav,5.6867,16.5126,+10.8259
p257_203.wav,0.8294,14.2334,+13.4040
p257_204.wav,15.0989,20.4501,+5.3512
p257_205.wav,10.3321,18.7249,+8.3928
p257_206.wav,6.4052,18.2023,+11.7971
p257_207.wav,1.5126,14.4602,+12.9477
p257_208.wav,15.6334,19.6518,+4.0184
p257_209.wav,10.5151,16.0519,+5.5368
p257_210.wav,5.8303,15.5585,+9.7282
p257_211.wav,1.1263,8.0656,+6.9393
p257_212.wav,16.8395,21.8158,+4.9763
p257_213.wav,9.6177,15.1698,+5.5521
p257_214.wav,6.0693,13.8792,+7.8099
p257_215.wav,1.5292,12.9322,+11.4029
p257_216.wav,16.3816,20.4761,+4.0945
p257_217.wav,11.4486,19.2467,+7.7981
p257_218.wav,6.0052,19.0004,+12.9952
p257_219.wav,2.1098,15.5536,+13.4438
p257_220.wav,14.9393,19.6182,+4.6789
p257_221.wav,11.5163,17.2324,+5.7160
p257_222.wav,5.8019,15.1080,+9.3062
p257_223.wav,1.7404,15.4970,+13.7565
p257_224.wav,16.7849,19.7022,+2.9172
p257_225.wav,11.5274,19.4919,+7.9645
p257_226.wav,5.7436,17.8752,+12.1316
p257_227.wav,0.6370,16.5625,+15.9255
p257_228.wav,15.8422,20.1697,+4.3276
p257_229.wav,10.7553,17.9023,+7.1470
p257_230.wav,6.3096,13.3743,+7.0647
p257_231.wav,1.5377,9.3370,+7.7993
p257_232.wav,16.8161,19.9062,+3.0902
p257_233.wav,10.7218,16.7094,+5.9876
p257_234.wav,6.9459,15.5542,+8.6083
p257_235.wav,0.9162,13.2602,+12.3440
p257_236.wav,16.4120,21.9023,+5.4903
p257_237.wav,11.5589,19.6152,+8.0563
p257_238.wav,5.5986,19.4635,+13.8649
p257_239.wav,0.8367,16.9322,+16.0956
p257_240.wav,16.7096,20.7476,+4.0381
p257_241.wav,10.3772,16.0637,+5.6865
p257_242.wav,6.5092,16.9855,+10.4764
p257_243.wav,1.2402,15.8131,+14.5729
p257_244.wav,16.2844,21.5436,+5.2592
p257_245.wav,11.4156,19.4833,+8.0677
p257_246.wav,6.3069,18.8360,+12.5292
p257_247.wav,1.3580,15.0253,+13.6673
p257_248.wav,16.4302,23.1008,+6.6706
p257_249.wav,10.4094,16.5276,+6.1182
p257_250.wav,6.0743,16.4171,+10.3427
p257_251.wav,1.6988,14.0920,+12.3933
p257_252.wav,15.7751,19.3334,+3.5583
p257_253.wav,11.2630,17.0296,+5.7666
p257_254.wav,6.7540,13.2429,+6.4889
p257_255.wav,1.0420,12.2647,+11.2227
p257_256.wav,16.4165,22.8818,+6.4653
p257_257.wav,10.6474,17.6266,+6.9792
p257_258.wav,6.5620,17.7762,+11.2143
p257_259.wav,-0.0085,18.4631,+18.4716
p257_260.wav,15.6641,19.4144,+3.7502
p257_261.wav,11.3918,19.1658,+7.7740
p257_262.wav,6.9023,17.7099,+10.8076
p257_263.wav,0.4063,10.5586,+10.1524
p257_264.wav,14.5635,20.6800,+6.1165
p257_265.wav,11.3200,19.6728,+8.3529
p257_266.wav,6.0256,15.1005,+9.0749
p257_267.wav,0.4925,16.6719,+16.1794
p257_268.wav,15.9859,19.7486,+3.7627
p257_269.wav,10.7421,16.7138,+5.9717
p257_270.wav,6.1368,13.8182,+7.6813
p257_271.wav,1.7413,8.9255,+7.1842
p257_272.wav,14.6166,19.3306,+4.7140
p257_273.wav,10.8722,15.4769,+4.6047
p257_274.wav,5.1442,13.7866,+8.6424
p257_275.wav,1.6218,15.0263,+13.4045
p257_276.wav,13.5145,19.6842,+6.1697
p257_277.wav,11.3575,19.7077,+8.3502
p257_278.wav,6.1111,18.1011,+11.9901
p257_279.wav,1.4756,17.4433,+15.9677
p257_280.wav,15.8721,20.8642,+4.9922
p257_281.wav,9.9736,18.3914,+8.4178
p257_282.wav,5.2957,18.2485,+12.9528
p257_283.wav,1.3995,16.0581,+14.6586
p257_284.wav,16.3942,19.9049,+3.5107
p257_285.wav,10.0116,18.6548,+8.6432
p257_286.wav,6.0641,20.1510,+14.0869
p257_287.wav,0.1528,17.7421,+17.5893
p257_288.wav,14.8501,18.6311,+3.7810
p257_289.wav,10.8108,18.0837,+7.2728
p257_290.wav,6.2431,13.7991,+7.5559
p257_291.wav,-1.4885,13.9408,+15.4293
p257_292.wav,16.5784,20.0261,+3.4476
p257_293.wav,10.0841,15.8604,+5.7763
p257_294.wav,5.7951,16.0402,+10.2451
p257_295.wav,0.7444,9.7153,+8.9710
p257_296.wav,15.8468,21.4024,+5.5555
p257_297.wav,11.2755,19.0138,+7.7383
p257_298.wav,5.8426,16.3297,+10.4871
p257_299.wav,1.4991,19.6529,+18.1538
p257_300.wav,15.5787,18.6697,+3.0909
p257_301.wav,10.0195,17.6262,+7.6067
p257_302.wav,5.6533,14.2352,+8.5819
p257_303.wav,0.8721,13.3684,+12.4962
p257_304.wav,15.8551,18.7940,+2.9389
p257_305.wav,10.4437,18.0012,+7.5575
p257_306.wav,6.6559,13.6492,+6.9933
p257_307.wav,1.5492,16.8194,+15.2702
p257_308.wav,16.1494,20.0933,+3.9439
p257_309.wav,9.3441,17.0822,+7.7381
p257_310.wav,5.2121,13.4644,+8.2523
p257_311.wav,1.2980,12.6877,+11.3896
p257_312.wav,16.1832,20.6680,+4.4848
p257_313.wav,10.5595,17.2344,+6.6749
p257_314.wav,6.5355,12.9942,+6.4587
p257_315.wav,0.5122,12.2312,+11.7190
p257_316.wav,15.7873,20.4034,+4.6161
p257_317.wav,10.8037,19.1147,+8.3110
p257_318.wav,5.4548,18.6985,+13.2437
p257_319.wav,1.4283,18.4139,+16.9857
p257_320.wav,16.4085,20.7116,+4.3031
p257_321.wav,10.6693,20.1645,+9.4952
p257_322.wav,5.0998,17.3733,+12.2735
p257_323.wav,1.3750,15.2980,+13.9231
p257_324.wav,16.6262,21.3013,+4.6752
p257_325.wav,10.3801,17.7386,+7.3585
p257_326.wav,5.9293,16.4643,+10.5350
p257_327.wav,0.2808,14.2560,+13.9752
p257_328.wav,15.2562,20.7406,+5.4844
p257_329.wav,10.3032,16.3886,+6.0855
p257_330.wav,6.4487,16.6885,+10.2398
p257_331.wav,0.8822,9.4348,+8.5526
p257_332.wav,16.5320,19.9397,+3.4077
p257_333.wav,11.0934,17.3236,+6.2302
p257_334.wav,5.4729,14.4658,+8.9929
p257_335.wav,0.5777,13.2197,+12.6420
p257_336.wav,16.3213,22.6878,+6.3665
p257_337.wav,9.7900,16.5630,+6.7729
p257_338.wav,5.9529,17.8848,+11.9318
p257_339.wav,1.5506,17.2499,+15.6993
p257_340.wav,15.5871,21.0219,+5.4349
p257_341.wav,11.1466,18.4657,+7.3191
p257_342.wav,5.3785,17.4197,+12.0412
p257_343.wav,1.3942,15.5574,+14.1632
p257_344.wav,15.7565,21.8052,+6.0487
p257_345.wav,11.4019,18.9747,+7.5727
p257_346.wav,6.0887,18.7835,+12.6948
p257_347.wav,1.4436,16.0837,+14.6401
p257_348.wav,15.9450,19.4425,+3.4975
p257_349.wav,11.0363,18.1555,+7.1191
p257_350.wav,6.9911,13.5941,+6.6030
p257_351.wav,1.4905,9.5379,+8.0473
p257_352.wav,16.0602,19.5943,+3.5341
p257_353.wav,10.4739,16.6142,+6.1403
p257_354.wav,4.8699,14.5870,+9.7171
p257_355.wav,1.4171,9.2714,+7.8543
p257_356.wav,15.6490,21.6638,+6.0148
p257_357.wav,10.9118,19.3949,+8.4831
p257_358.wav,6.6329,18.6027,+11.9698
p257_359.wav,1.0469,16.4730,+15.4261
p257_360.wav,16.4036,20.0667,+3.6632
p257_361.wav,9.8979,19.4191,+9.5212
p257_362.wav,5.0893,16.3469,+11.2576
p257_363.wav,0.0147,15.5900,+15.5753
p257_364.wav,17.0772,21.7115,+4.6343
p257_365.wav,10.5166,18.7609,+8.2443
p257_366.wav,6.6489,19.7166,+13.0677
p257_367.wav,1.6058,14.3435,+12.7377
p257_368.wav,15.7581,19.4606,+3.7025
p257_369.wav,10.3795,19.7099,+9.3304
p257_370.wav,6.0936,14.9694,+8.8758
p257_371.wav,0.5460,15.3098,+14.7638
p257_372.wav,15.9713,19.8734,+3.9021
p257_373.wav,10.5120,17.1823,+6.6703
p257_374.wav,5.7789,18.2393,+12.4603
p257_375.wav,2.0241,10.2272,+8.2032
p257_376.wav,16.7254,16.1355,-0.5900
p257_377.wav,11.0245,20.4682,+9.4437
p257_378.wav,4.6698,15.8997,+11.2299
p257_379.wav,1.3470,16.8091,+15.4621
p257_380.wav,16.2614,20.4130,+4.1516
p257_381.wav,11.0035,18.2991,+7.2957
p257_382.wav,5.0406,14.7299,+9.6893
p257_383.wav,1.6121,16.3343,+14.7222
p257_384.wav,15.7940,22.1041,+6.3101
p257_385.wav,11.4866,15.7796,+4.2930
p257_386.wav,5.4834,18.9829,+13.4996
p257_387.wav,-0.7683,15.1040,+15.8723
p257_388.wav,16.0450,20.8006,+4.7557
p257_389.wav,11.8616,17.5173,+5.6557
p257_390.wav,5.9666,14.0920,+8.1255
p257_391.wav,1.4932,13.4466,+11.9534
p257_392.wav,16.8300,19.7558,+2.9258
p257_393.wav,11.1004,16.1688,+5.0684
p257_394.wav,6.4138,16.5328,+10.1190
p257_395.wav,1.1165,12.2240,+11.1075
p257_396.wav,15.7530,20.9218,+5.1687
p257_397.wav,10.3583,19.1355,+8.7772
p257_398.wav,5.4303,19.1353,+13.7050
p257_399.wav,1.7570,17.0351,+15.2781
p257_400.wav,15.6506,20.6415,+4.9909
p257_401.wav,10.2425,17.3486,+7.1061
p257_402.wav,6.3471,18.3983,+12.0512
p257_403.wav,1.0760,16.5812,+15.5053
p257_404.wav,15.2181,19.9617,+4.7436
p257_405.wav,10.5899,17.0473,+6.4574
p257_406.wav,6.4971,17.4703,+10.9732
p257_407.wav,1.2695,17.3948,+16.1252
p257_408.wav,16.1535,19.9879,+3.8344
p257_409.wav,10.0674,17.9921,+7.9248
p257_410.wav,6.6059,17.5193,+10.9133
p257_411.wav,1.8392,13.5428,+11.7036
p257_412.wav,15.2908,20.5954,+5.3046
p257_413.wav,10.9420,17.3420,+6.4000
p257_414.wav,6.5106,15.8627,+9.3522
p257_415.wav,0.5724,12.9101,+12.3377
p257_416.wav,16.0035,22.3029,+6.2994
p257_417.wav,10.3617,22.3870,+12.0253
p257_418.wav,6.2729,19.3189,+13.0460
p257_419.wav,1.0379,15.9915,+14.9536
p257_420.wav,15.1130,19.9987,+4.8857
p257_421.wav,10.3047,18.5686,+8.2639
p257_422.wav,6.4342,15.0272,+8.5930
p257_423.wav,0.3689,16.1024,+15.7335
p257_424.wav,16.5839,22.2151,+5.6312
p257_425.wav,4.7186,14.2413,+9.5227
p257_426.wav,1.1760,12.0086,+10.8326
p257_427.wav,1.0263,9.6721,+8.6458
p257_428.wav,11.1795,17.9964,+6.8169
p257_429.wav,9.9698,15.8531,+5.8833
p257_430.wav,6.6566,14.3961,+7.7395
p257_431.wav,6.2816,15.2056,+8.9241
p257_432.wav,9.9393,17.5477,+7.6083
p257_433.wav,10.2704,20.3608,+10.0903
p257_434.wav,0.2753,17.0225,+16.7472
